org,repo,actor,event_month,type,events,event_weight,event_type_diversity,event_type_freq
pytorch,pytorch,klshrinidhi,2018-02-01T08:00:00Z,PullRequestEvent,1,2,3,1
pytorch,pytorch,klshrinidhi,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,2,3
pytorch,pytorch,klshrinidhi,2018-04-01T07:00:00Z,IssuesEvent,1,2,2,2
pytorch,pytorch,klshrinidhi,2018-05-01T07:00:00Z,IssueCommentEvent,2,1,2,3
pytorch,pytorch,klshrinidhi,2018-05-01T07:00:00Z,IssuesEvent,1,2,2,2
pytorch,pytorch,klu1211,2018-03-01T08:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,klyao,2018-01-01T08:00:00Z,IssueCommentEvent,6,2,2,1
pytorch,pytorch,klyao,2018-01-01T08:00:00Z,IssuesEvent,2,2,2,1
pytorch,pytorch,klydream,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kmikael,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kmike,2018-05-01T07:00:00Z,PullRequestEvent,1,2,1,1
pytorch,pytorch,knaffe,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,knandanan,2018-05-01T07:00:00Z,IssueCommentEvent,3,2,2,1
pytorch,pytorch,knandanan,2018-05-01T07:00:00Z,IssuesEvent,4,2,2,1
pytorch,pytorch,knightXun,2018-05-01T07:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,knightXun,2018-05-01T07:00:00Z,PullRequestEvent,1,2,2,1
pytorch,pytorch,knon,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,knowledgecode,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,knoxcu,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,knsong,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,knut0815,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,Kobe-Wang,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kobehaha,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kobenaxie,2018-04-01T07:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,kobesin,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,koburzasty,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kobyv,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,koen-dejonghe,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kohjingyu,2018-03-01T08:00:00Z,WatchEvent,1,0,1,2
pytorch,pytorch,kohjingyu,2018-05-01T07:00:00Z,WatchEvent,1,0,1,2
pytorch,pytorch,kohr-h,2018-05-01T07:00:00Z,IssueCommentEvent,2,1,3,1
pytorch,pytorch,kohr-h,2018-05-01T07:00:00Z,IssuesEvent,1,2,3,1
pytorch,pytorch,kohr-h,2018-05-01T07:00:00Z,PullRequestEvent,1,2,3,1
pytorch,pytorch,kojimajr,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kojino,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Kokhtev,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Kolaer,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kolia,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kollipararithwik,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,komelianchuk,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Kondasamy,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kongaskristjan,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KongCDY,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KopLyf,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Koprvhdix,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KorChris,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,kose-y,2018-01-01T08:00:00Z,IssueCommentEvent,2,1,2,2
pytorch,pytorch,kose-y,2018-01-01T08:00:00Z,IssuesEvent,1,2,2,2
pytorch,pytorch,kose-y,2018-04-01T07:00:00Z,ForkEvent,1,0,5,1
pytorch,pytorch,kose-y,2018-04-01T07:00:00Z,IssueCommentEvent,18,3,5,2
pytorch,pytorch,kose-y,2018-04-01T07:00:00Z,IssuesEvent,4,2,5,2
pytorch,pytorch,kose-y,2018-04-01T07:00:00Z,PullRequestEvent,5,2,5,1
pytorch,pytorch,kose-y,2018-04-01T07:00:00Z,PullRequestReviewCommentEvent,12,3,5,1
pytorch,pytorch,koshikraj,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kotAPI,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KoU2N,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,koustuvsinha,2018-01-01T08:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,kpaxBisonica,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,kpoman,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,2,1
pytorch,pytorch,kpoman,2018-04-01T07:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,kranthikiran01,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,krdlab,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,krematas,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,krikru,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,krikru,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,2,2
pytorch,pytorch,krikru,2018-06-01T07:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,kris-singh,2018-05-01T07:00:00Z,IssueCommentEvent,2,1,2,2
pytorch,pytorch,kris-singh,2018-05-01T07:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,kris-singh,2018-06-01T07:00:00Z,IssueCommentEvent,2,1,1,2
pytorch,pytorch,krishnakalyan3,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,KrisNguyen135,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KrnTneja,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,KrnTneja,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,Krprashant94,2018-06-01T07:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,krstopro,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,2,1
pytorch,pytorch,krstopro,2018-03-01T08:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,krumo,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,2,1
pytorch,pytorch,krumo,2018-06-01T07:00:00Z,IssuesEvent,2,2,2,1
pytorch,pytorch,krylea,2018-06-01T07:00:00Z,IssueCommentEvent,2,1,2,1
pytorch,pytorch,krylea,2018-06-01T07:00:00Z,IssuesEvent,2,2,2,1
pytorch,pytorch,ksaleh5,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KshiteejK,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,kshitij12345,2018-02-01T08:00:00Z,IssueCommentEvent,2,1,1,3
pytorch,pytorch,kshitij12345,2018-04-01T07:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,kshitij12345,2018-04-01T07:00:00Z,IssueCommentEvent,2,1,2,3
pytorch,pytorch,kshitij12345,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,1,3
pytorch,pytorch,ksingarajah,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,ksnnkyo,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kswaldemar,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Ksweg101,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KT12,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,ktaebum,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kthnineone,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kthohr,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kuangche-james,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kudep,2018-01-01T08:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,kudep,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,Kukabunga,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kuku940,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KumarRishabh,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kumonokuma,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kunkunpang,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,2,1
pytorch,pytorch,kunkunpang,2018-06-01T07:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,KunLiu1210,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kunnix,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KunYi,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KuoHaoZeng,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kushalvyas,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kuttas,2018-04-01T07:00:00Z,ForkEvent,1,0,3,1
pytorch,pytorch,kuttas,2018-04-01T07:00:00Z,PullRequestEvent,1,2,3,1
pytorch,pytorch,kuttas,2018-04-01T07:00:00Z,PullRequestReviewCommentEvent,1,1,3,1
pytorch,pytorch,kvantas,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kventinel,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kvtoraman,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KWAN-YWAN,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,kwanhong66,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kweilin123,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kweisamx,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kwierman,2018-02-01T08:00:00Z,IssueCommentEvent,2,1,1,1
pytorch,pytorch,kwj2104,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,KWW94,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,ky-zhang,2018-03-01T08:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,ky-zhang,2018-03-01T08:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,KYawn,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kyle-johnson,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Kyle1993,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kylemcdonald,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,2,2
pytorch,pytorch,kylemcdonald,2018-04-01T07:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,kylemcdonald,2018-05-01T07:00:00Z,IssueCommentEvent,2,1,1,2
pytorch,pytorch,Kylinlhy,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Kyonio,2018-04-01T07:00:00Z,IssueCommentEvent,2,1,1,1
pytorch,pytorch,KyrieHee,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,KyrieHee,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,kyu-sz,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,kyunghyuncho,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,kyuusaku,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,3,1
pytorch,pytorch,kyuusaku,2018-06-01T07:00:00Z,IssuesEvent,1,2,3,1
pytorch,pytorch,kyuusaku,2018-06-01T07:00:00Z,WatchEvent,1,0,3,1
pytorch,pytorch,l-chenyao,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,L-KID,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,L0SG,2018-02-01T08:00:00Z,ForkEvent,1,0,1,2
pytorch,pytorch,L0SG,2018-04-01T07:00:00Z,ForkEvent,1,0,3,2
pytorch,pytorch,L0SG,2018-04-01T07:00:00Z,IssuesEvent,1,2,3,1
pytorch,pytorch,L0SG,2018-04-01T07:00:00Z,PullRequestEvent,1,2,3,1
pytorch,pytorch,l1xnan,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,l3robot,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,La-fe,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,lab4quant,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,labfor,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lacrimosaNurmi,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,laddie132,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,LadyDragoon,2018-03-01T08:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,LadyDragoon,2018-03-01T08:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,laekov,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,laijie1994,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,LaiPiXiong,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,4
pytorch,pytorch,LaiPiXiong,2018-03-01T08:00:00Z,IssueCommentEvent,4,2,2,4
pytorch,pytorch,LaiPiXiong,2018-03-01T08:00:00Z,IssuesEvent,3,2,2,3
pytorch,pytorch,LaiPiXiong,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,2,4
pytorch,pytorch,LaiPiXiong,2018-04-01T07:00:00Z,IssuesEvent,1,2,2,3
pytorch,pytorch,LaiPiXiong,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,2,4
pytorch,pytorch,LaiPiXiong,2018-05-01T07:00:00Z,IssuesEvent,5,2,2,3
pytorch,pytorch,laiviet,2018-01-01T08:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,lakehanne,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,Lalaland,2018-01-01T08:00:00Z,IssuesEvent,3,2,1,1
pytorch,pytorch,Lalaland,2018-03-01T08:00:00Z,ForkEvent,1,0,3,1
pytorch,pytorch,Lalaland,2018-03-01T08:00:00Z,IssueCommentEvent,12,3,3,3
pytorch,pytorch,Lalaland,2018-03-01T08:00:00Z,PullRequestEvent,1,2,3,2
pytorch,pytorch,Lalaland,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,2,3
pytorch,pytorch,Lalaland,2018-04-01T07:00:00Z,PullRequestReviewCommentEvent,3,2,2,2
pytorch,pytorch,Lalaland,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,3,3
pytorch,pytorch,Lalaland,2018-05-01T07:00:00Z,PullRequestEvent,1,2,3,2
pytorch,pytorch,Lalaland,2018-05-01T07:00:00Z,PullRequestReviewCommentEvent,6,2,3,2
pytorch,pytorch,Lalic,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lambdald,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lamblin,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,LamFSangUk,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Lamperougeyxy,2018-04-01T07:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,Lamperougeyxy,2018-04-01T07:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,Lan1991Xu,2018-04-01T07:00:00Z,IssueCommentEvent,3,2,2,1
pytorch,pytorch,Lan1991Xu,2018-04-01T07:00:00Z,IssuesEvent,2,2,2,1
pytorch,pytorch,lan2720,2018-05-01T07:00:00Z,IssueCommentEvent,2,1,2,1
pytorch,pytorch,lan2720,2018-05-01T07:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,lan94,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,langmanyouling,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lanpa,2018-01-01T08:00:00Z,ForkEvent,1,0,5,1
pytorch,pytorch,lanpa,2018-01-01T08:00:00Z,IssueCommentEvent,11,3,5,4
pytorch,pytorch,lanpa,2018-01-01T08:00:00Z,IssuesEvent,1,2,5,1
pytorch,pytorch,lanpa,2018-01-01T08:00:00Z,PullRequestEvent,2,2,5,1
pytorch,pytorch,lanpa,2018-01-01T08:00:00Z,PullRequestReviewCommentEvent,1,1,5,2
pytorch,pytorch,lanpa,2018-02-01T08:00:00Z,IssueCommentEvent,3,2,1,4
pytorch,pytorch,lanpa,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,1,4
pytorch,pytorch,lanpa,2018-04-01T07:00:00Z,IssueCommentEvent,2,1,2,4
pytorch,pytorch,lanpa,2018-04-01T07:00:00Z,PullRequestReviewCommentEvent,1,1,2,2
pytorch,pytorch,lanPN85,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Lansewenzi,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lantiga,2018-01-01T08:00:00Z,IssueCommentEvent,18,3,2,6
pytorch,pytorch,lantiga,2018-01-01T08:00:00Z,PullRequestEvent,3,2,2,5
pytorch,pytorch,lantiga,2018-02-01T08:00:00Z,IssueCommentEvent,16,3,3,6
pytorch,pytorch,lantiga,2018-02-01T08:00:00Z,PullRequestEvent,3,2,3,5
pytorch,pytorch,lantiga,2018-02-01T08:00:00Z,PullRequestReviewCommentEvent,11,3,3,3
pytorch,pytorch,lantiga,2018-03-01T08:00:00Z,IssueCommentEvent,33,4,4,6
pytorch,pytorch,lantiga,2018-03-01T08:00:00Z,IssuesEvent,3,2,4,2
pytorch,pytorch,lantiga,2018-03-01T08:00:00Z,PullRequestEvent,6,2,4,5
pytorch,pytorch,lantiga,2018-03-01T08:00:00Z,PullRequestReviewCommentEvent,13,3,4,3
pytorch,pytorch,lantiga,2018-04-01T07:00:00Z,IssueCommentEvent,27,3,3,6
pytorch,pytorch,lantiga,2018-04-01T07:00:00Z,PullRequestEvent,3,2,3,5
pytorch,pytorch,lantiga,2018-04-01T07:00:00Z,PullRequestReviewCommentEvent,22,3,3,3
pytorch,pytorch,lantiga,2018-05-01T07:00:00Z,IssueCommentEvent,8,2,2,6
pytorch,pytorch,lantiga,2018-05-01T07:00:00Z,IssuesEvent,1,2,2,2
pytorch,pytorch,lantiga,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,2,6
pytorch,pytorch,lantiga,2018-06-01T07:00:00Z,PullRequestEvent,1,2,2,5
pytorch,pytorch,lanzhuo,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,laoreja,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,laoreja,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,LaoZZZZZ,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Lapis-Hong,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lapis-zero09,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lapis42,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,larc,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Lareinahe,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,larroy,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,LarryAndCode,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lasclocker,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lastguest,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,laternkiwis,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,latkins,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,latkins,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,latstars,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,latstars,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,laulifeng,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,laura-wang,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,laurentNoudohounsi,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lautjy,2018-03-01T08:00:00Z,IssueCommentEvent,3,2,1,2
pytorch,pytorch,lautjy,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,Lavden,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,laverick,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lavie1993,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,LawlietTsh,2018-03-01T08:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,LawlietTsh,2018-03-01T08:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,lawrencewqy,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,LawrenceZHLee,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lawup,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,laxmanvijay,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,layog,2018-03-01T08:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,layog,2018-03-01T08:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,layssi,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lazypanda1,2018-02-01T08:00:00Z,ForkEvent,1,0,4,1
pytorch,pytorch,lazypanda1,2018-02-01T08:00:00Z,IssueCommentEvent,4,2,4,2
pytorch,pytorch,lazypanda1,2018-02-01T08:00:00Z,IssuesEvent,1,2,4,1
pytorch,pytorch,lazypanda1,2018-02-01T08:00:00Z,PullRequestEvent,2,2,4,2
pytorch,pytorch,lazypanda1,2018-03-01T08:00:00Z,IssueCommentEvent,4,2,3,2
pytorch,pytorch,lazypanda1,2018-03-01T08:00:00Z,PullRequestEvent,1,2,3,2
pytorch,pytorch,lazypanda1,2018-03-01T08:00:00Z,PullRequestReviewCommentEvent,9,2,3,1
pytorch,pytorch,lazyparser,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,lbitee,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lburzawa,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,LC1019,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,LCAR979,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,lcctju,2018-03-01T08:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,lcdss,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lcieslak,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lck1201,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lclin-china,2018-06-01T07:00:00Z,WatchEvent,2,1,1,1
pytorch,pytorch,lcmftianci,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lcskrishna,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lcswillems,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lcwyylcwyy,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lcybuzz,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lcycoding,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,ldengjie,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,ldesegur,2018-05-01T07:00:00Z,IssuesEvent,2,2,1,1
pytorch,pytorch,LDOUBLEV,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,ldulcic,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,le302a,2018-04-01T07:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,le302a,2018-04-01T07:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,leafriver,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,leafsummer,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,leandrosilva,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,LeandroTk,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,learnerzhang,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,learning-lemon,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Learningchen,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,Ledenel,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lee-chenghao,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,lee101,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,lee2y,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,leeesangwon,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,Leeeshuz,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,leehomeok,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,leehomyc,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,leekinpo,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,leengsmile,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,LeeShen1122,2018-04-01T07:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,LeeShen1122,2018-04-01T07:00:00Z,WatchEvent,1,0,2,1
